Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
China Retail,INDOPACOM,East Asia,132,Toyota IZOA,"43,866",0.22%,0.20%,"43,764",0.23%,117,Asia
China Retail,INDOPACOM,East Asia,133,Geely Xingyue L,"43,845",0.22%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,134,Dongfeng Fengxing T5 EVO,"43,775",0.22%,3072.10%,"1,380",0.01%,467,Asia
China Retail,INDOPACOM,East Asia,135,Hyundai Celesta,"43,655",0.22%,-38.70%,"71,201",0.37%,76,Asia
China Retail,INDOPACOM,East Asia,136,Ora Good Cat,"41,420",0.20%,3785.60%,"1,066",0.01%,485,Asia
China Retail,INDOPACOM,East Asia,137,NIO ES6,"41,127",0.20%,47.60%,"27,871",0.15%,170,Asia
China Retail,INDOPACOM,East Asia,138,Jetta VS7,"40,970",0.20%,29.10%,"31,732",0.17%,160,Asia
China Retail,INDOPACOM,East Asia,139,Kia Sportage,"40,771",0.20%,-42.40%,"70,724",0.37%,77,Asia
China Retail,INDOPACOM,East Asia,140,Geely Haoyue ,"40,385",0.20%,69.10%,"23,885",0.13%,197,Asia
China Retail,INDOPACOM,East Asia,141,BYD F3,"39,735",0.20%,34.60%,"29,512",0.15%,168,Asia
China Retail,INDOPACOM,East Asia,142,Honda Avancier,"39,690",0.20%,-32.30%,"58,606",0.31%,91,Asia
China Retail,INDOPACOM,East Asia,143,Leap Motor T03,"39,433",0.19%,586.30%,"5,746",0.03%,355,Asia
China Retail,INDOPACOM,East Asia,144,Ford Escort,"39,234",0.19%,-1.40%,"39,791",0.21%,125,Asia
China Retail,INDOPACOM,East Asia,145,Wuling Sunshine,"38,988",0.19%,-15.50%,"46,125",0.24%,112,Asia
China Retail,INDOPACOM,East Asia,146,Geely Emgrand GL,"38,637",0.19%,-35.50%,"59,916",0.31%,89,Asia
China Retail,INDOPACOM,East Asia,147,BMW 1 Series,"38,191",0.19%,0.60%,"37,958",0.20%,132,Asia
China Retail,INDOPACOM,East Asia,148,Geely Vision,"37,926",0.19%,-51.20%,"77,652",0.41%,71,Asia
China Retail,INDOPACOM,East Asia,149,Honda Envix,"37,892",0.19%,-1.30%,"38,378",0.20%,130,Asia
China Retail,INDOPACOM,East Asia,150,BYD Qin,"37,833",0.19%,-4.80%,"39,759",0.21%,126,Asia
China Retail,INDOPACOM,East Asia,151,Volvo S90,"37,647",0.19%,0.20%,"37,561",0.20%,135,Asia
China Retail,INDOPACOM,East Asia,152,Venucia D60,"37,399",0.18%,-5.90%,"39,746",0.21%,127,Asia
China Retail,INDOPACOM,East Asia,153,Dongfeng Fengxing Lingzhi (Future),"36,740",0.18%,-13.30%,"42,391",0.22%,120,Asia
China Retail,INDOPACOM,East Asia,154,VW Tacqua,"36,709",0.18%,10.20%,"33,300",0.17%,144,Asia
China Retail,INDOPACOM,East Asia,155,Dongfeng Fengshen Hyun,"36,602",0.18%,36.70%,"26,775",0.14%,180,Asia
China Retail,INDOPACOM,East Asia,156,BYD Yuan,"36,434",0.18%,191.90%,"12,481",0.07%,275,Asia
China Retail,INDOPACOM,East Asia,157,GAC Trumpchi Empow,"36,350",0.18%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,158,Chery Arrizo 5 PLUS,"36,293",0.18%,2319.50%,"1,500",0.01%,461,Asia
China Retail,INDOPACOM,East Asia,159,Baojun RS-3,"36,286",0.18%,-30.40%,"52,105",0.27%,103,Asia
China Retail,INDOPACOM,East Asia,160,Chevrolet Equinox,"35,481",0.18%,-7.90%,"38,523",0.20%,129,Asia
China Retail,INDOPACOM,East Asia,161,Beijing EU5,"35,421",0.17%,86.00%,"19,043",0.10%,221,Asia
China Retail,INDOPACOM,East Asia,162,Cadillac XT6,"34,917",0.17%,28.50%,"27,178",0.14%,178,Asia
China Retail,INDOPACOM,East Asia,163,GAC Trumpchi GS3,"34,910",0.17%,-7.50%,"37,736",0.20%,134,Asia
China Retail,INDOPACOM,East Asia,164,ChangAn Raeton CC,"34,525",0.17%,8.60%,"31,787",0.17%,159,Asia
China Retail,INDOPACOM,East Asia,165,Mercedes GLA,"34,506",0.17%,191.80%,"11,825",0.06%,284,Asia
China Retail,INDOPACOM,East Asia,166,Ford Mondeo,"34,371",0.17%,32.20%,"26,004",0.14%,185,Asia
China Retail,INDOPACOM,East Asia,167,Baojun 510,"34,249",0.17%,-54.20%,"74,859",0.39%,75,Asia
China Retail,INDOPACOM,East Asia,168,Wuling Hongguang S3,"34,207",0.17%,-25.20%,"45,723",0.24%,113,Asia
China Retail,INDOPACOM,East Asia,169,Ford Escape,"33,449",0.17%,31.60%,"25,410",0.13%,190,Asia
China Retail,INDOPACOM,East Asia,170,Hongqi H9,"33,204",0.16%,198.00%,"11,143",0.06%,288,Asia
China Retail,INDOPACOM,East Asia,171,Changan UNI–K,"33,159",0.16%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,172,Haval F7,"33,042",0.16%,-56.00%,"75,179",0.39%,74,Asia
China Retail,INDOPACOM,East Asia,173,Honda UR-V,"32,608",0.16%,18.90%,"27,422",0.14%,175,Asia
China Retail,INDOPACOM,East Asia,174,Dongfeng Glory 500,"32,338",0.16%,389.10%,"6,612",0.03%,344,Asia
China Retail,INDOPACOM,East Asia,175,Baojun 730,"32,332",0.16%,-40.90%,"54,680",0.29%,96,Asia
