Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Norway,EUCOM,Northern Europe,73,BMW 5 Series,527,0.30%,-22.20%,677,0.50%,51,Europe
Norway,EUCOM,Northern Europe,74,VW Polo,479,0.30%,-24.40%,634,0.40%,53,Europe
Norway,EUCOM,Northern Europe,75,Opel Grandland X,455,0.30%,16.70%,390,0.30%,71,Europe
Norway,EUCOM,Northern Europe,76,Xpeng G3,438,0.20%,409.30%,86,0.10%,129,Europe
Norway,EUCOM,Northern Europe,77,Citroen C5 Aircross,421,0.20%,-9.50%,465,0.30%,65,Europe
Norway,EUCOM,Northern Europe,78,VW Passat,381,0.20%,-69.10%,"1,233",0.90%,31,Europe
Norway,EUCOM,Northern Europe,79,Mazda CX-5,381,0.20%,-17.90%,464,0.30%,66,Europe
Norway,EUCOM,Northern Europe,80,VW Transporter/Caravelle,369,0.20%,-35.60%,573,0.40%,58,Europe
Norway,EUCOM,Northern Europe,81,Mercedes E Class,353,0.20%,-33.90%,534,0.40%,60,Europe
Norway,EUCOM,Northern Europe,82,MG eHS,345,0.20%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,83,Mini  ,343,0.20%,-4.50%,359,0.30%,74,Europe
Norway,EUCOM,Northern Europe,84,Jeep Compass,335,0.20%,365.30%,72,0.10%,137,Europe
Norway,EUCOM,Northern Europe,85,Toyota Prius,322,0.20%,-64.40%,905,0.60%,44,Europe
Norway,EUCOM,Northern Europe,86,Range Rover Evoque,301,0.20%,2050.00%,14,0.00%,197,Europe
Norway,EUCOM,Northern Europe,87,Ford Focus,292,0.20%,-59.30%,718,0.50%,49,Europe
Norway,EUCOM,Northern Europe,88,Kia EV6,290,0.20%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,89,Toyota Proace Verso,286,0.20%,134.40%,122,0.10%,111,Europe
Norway,EUCOM,Northern Europe,90,Kia Sorento,281,0.20%,13950.00%,2,0.00%,250,Europe
Norway,EUCOM,Northern Europe,91,Toyota Yaris Cross,262,0.10%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,92,Maxus Euniq,241,0.10%,213.00%,77,0.10%,132,Europe
Norway,EUCOM,Northern Europe,93,Nissan Qashqai,237,0.10%,-48.80%,463,0.30%,67,Europe
Norway,EUCOM,Northern Europe,94,Peugeot Traveller,236,0.10%,615.20%,33,0.00%,156,Europe
Norway,EUCOM,Northern Europe,95,VW T-Cross,232,0.10%,-39.90%,386,0.30%,72,Europe
Norway,EUCOM,Northern Europe,96,Subaru Forester,231,0.10%,-46.50%,432,0.30%,69,Europe
Norway,EUCOM,Northern Europe,97,MG Marvel R,228,0.10%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,98,Toyota Camry,224,0.10%,0.40%,223,0.20%,91,Europe
Norway,EUCOM,Northern Europe,99,Ford Puma,221,0.10%,-48.80%,432,0.30%,70,Europe
Norway,EUCOM,Northern Europe,100,Honda Jazz,216,0.10%,66.20%,130,0.10%,106,Europe
Norway,EUCOM,Northern Europe,101,Mercedes CLA,215,0.10%,-13.30%,248,0.20%,87,Europe
Norway,EUCOM,Northern Europe,102,Mercedes GLA,206,0.10%,1187.50%,16,0.00%,186,Europe
Norway,EUCOM,Northern Europe,103,Honda E,203,0.10%,6.80%,190,0.10%,95,Europe
Norway,EUCOM,Northern Europe,104,Hyundai Santa Fe,201,0.10%,9950.00%,2,0.00%,255,Europe
Norway,EUCOM,Northern Europe,105,NIO ES8,200,0.10%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,106,Lexus NX,200,0.10%,7.00%,187,0.10%,96,Europe
Norway,EUCOM,Northern Europe,107,Kia Ceed,193,0.10%,-25.50%,259,0.20%,83,Europe
Norway,EUCOM,Northern Europe,108,DS 7 Crossback,184,0.10%,-24.90%,245,0.20%,89,Europe
Norway,EUCOM,Northern Europe,109,Mercedes A Class,184,0.10%,-59.90%,459,0.30%,68,Europe
Norway,EUCOM,Northern Europe,110,Audi A3,180,0.10%,36.40%,132,0.10%,104,Europe
Norway,EUCOM,Northern Europe,111,Kia Xceed,175,n/a,n/a,n/a,n/a,n/a,Europe
Norway,EUCOM,Northern Europe,112,Porsche Cayenne,174,0.10%,-35.10%,268,0.20%,82,Europe
Norway,EUCOM,Northern Europe,113,Suzuki Ignis,165,0.10%,-19.10%,204,0.10%,92,Europe
Norway,EUCOM,Northern Europe,114,Mercedes Vito,163,0.10%,1.90%,160,0.10%,99,Europe
Norway,EUCOM,Northern Europe,115,Skoda Fabia,163,0.10%,1153.80%,13,0.00%,200,Europe
Norway,EUCOM,Northern Europe,116,Mercedes EQV,161,0.10%,50.50%,107,0.10%,117,Europe
Norway,EUCOM,Northern Europe,117,Nissan NV200,142,0.10%,-48.20%,274,0.20%,80,Europe
Norway,EUCOM,Northern Europe,118,Skoda Karoq,138,0.10%,-43.70%,245,0.20%,88,Europe
Norway,EUCOM,Northern Europe,119,Land Rover Discovery Sport,136,0.10%,2166.70%,6,0.00%,225,Europe
Norway,EUCOM,Northern Europe,120,Citroen SpaceTourer,130,0.10%,381.50%,27,0.00%,167,Europe
Norway,EUCOM,Northern Europe,121,Mercedes Sprinter,129,0.10%,-21.80%,165,0.10%,98,Europe
Norway,EUCOM,Northern Europe,122,Opel Zafira Life,126,0.10%,n/a,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,123,Jeep Wrangler,125,0.10%,6150.00%,2,0.00%,253,Europe
Norway,EUCOM,Northern Europe,124,Mercedes GLB,115,0.10%,55.40%,74,0.10%,134,Europe
Norway,EUCOM,Northern Europe,125,DS 3 Crossback,111,0.10%,-60.40%,280,0.20%,78,Europe
Norway,EUCOM,Northern Europe,126,Peugeot 508,109,0.10%,-60.50%,276,0.20%,79,Europe
Norway,EUCOM,Northern Europe,127,Mercedes C Class,107,0.10%,-81.70%,585,0.40%,57,Europe
Norway,EUCOM,Northern Europe,128,Mercedes B Class,105,0.10%,-32.30%,155,0.10%,100,Europe
Norway,EUCOM,Northern Europe,129,Seat Mii,105,0.10%,-88.80%,939,0.70%,43,Europe
Norway,EUCOM,Northern Europe,130,Audi Q7,103,0.10%,-3.70%,107,0.10%,116,Europe
Norway,EUCOM,Northern Europe,131,Subaru Outback,101,0.10%,-63.10%,274,0.20%,81,Europe
Norway,EUCOM,Northern Europe,132,Jeep Renegade,99,0.10%,41.40%,70,0.00%,138,Europe
Norway,EUCOM,Northern Europe,133,Land Rover Defender,97,0.10%,506.30%,16,0.00%,190,Europe
Norway,EUCOM,Northern Europe,134,Skoda Kamiq,94,0.10%,-52.00%,196,0.10%,94,Europe
Norway,EUCOM,Northern Europe,135,VW Caddy,89,0.10%,-22.60%,115,0.10%,112,Europe
Norway,EUCOM,Northern Europe,136,Lexus RX,89,0.10%,23.60%,72,0.10%,136,Europe
Norway,EUCOM,Northern Europe,137,Audi Q3,85,0.00%,-7.60%,92,0.10%,125,Europe
Norway,EUCOM,Northern Europe,138,Honda CR-V,82,0.00%,-38.80%,134,0.10%,103,Europe
Norway,EUCOM,Northern Europe,139,Audi A6,82,0.00%,-41.40%,140,0.10%,102,Europe
Norway,EUCOM,Northern Europe,140,Porsche 911,82,0.00%,-26.10%,111,0.10%,113,Europe
Norway,EUCOM,Northern Europe,141,Ford Fiesta,82,0.00%,-64.50%,231,0.20%,90,Europe
Norway,EUCOM,Northern Europe,142,Mazda3,82,0.00%,-50.90%,167,0.10%,97,Europe
Norway,EUCOM,Northern Europe,143,Renault Clio,78,0.00%,66.00%,47,0.00%,149,Europe
Norway,EUCOM,Northern Europe,144,Renault Mégane,78,0.00%,239.10%,23,0.00%,177,Europe
Norway,EUCOM,Northern Europe,145,Citroen C3,77,0.00%,-25.20%,103,0.10%,120,Europe
Norway,EUCOM,Northern Europe,146,Range Rover Velar,76,0.00%,484.60%,13,0.00%,204,Europe
Norway,EUCOM,Northern Europe,147,Toyota Aygo,74,0.00%,1.40%,73,0.10%,135,Europe
Norway,EUCOM,Northern Europe,148,VW Touran,72,0.00%,-41.90%,124,0.10%,110,Europe
Norway,EUCOM,Northern Europe,149,Lexus ES,71,0.00%,343.80%,16,0.00%,188,Europe
Norway,EUCOM,Northern Europe,150,BMW 2 Series Active Tourer,71,n/a,n/a,n/a,n/a,n/a,Europe
Norway,EUCOM,Northern Europe,151,VW Crafter,70,0.00%,218.20%,22,0.00%,181,Europe
Norway,EUCOM,Northern Europe,152,Ford Tourneo Custom,68,0.00%,161.50%,26,0.00%,170,Europe
Norway,EUCOM,Northern Europe,153,Audi A1,66,0.00%,-1.50%,67,0.00%,141,Europe
Norway,EUCOM,Northern Europe,154,Mazda CX-3,65,0.00%,400.00%,13,0.00%,199,Europe
Norway,EUCOM,Northern Europe,155,Opel Insignia,59,0.00%,7.30%,55,0.00%,144,Europe
Norway,EUCOM,Northern Europe,156,Opel Crossland,58,0.00%,-55.00%,129,0.10%,107,Europe
Norway,EUCOM,Northern Europe,157,Jaguar F-Pace,57,0.00%,280.00%,15,0.00%,191,Europe
Norway,EUCOM,Northern Europe,158,Audi Q2,56,0.00%,-44.00%,100,0.10%,121,Europe
Norway,EUCOM,Northern Europe,159,Audi A4,55,0.00%,-48.60%,107,0.10%,114,Europe
Norway,EUCOM,Northern Europe,160,Dacia Duster,54,0.00%,-37.90%,87,0.10%,128,Europe
Norway,EUCOM,Northern Europe,161,Citroen Berlingo,54,0.00%,-58.50%,130,0.10%,105,Europe
Norway,EUCOM,Northern Europe,162,VW Multivan,53,0.00%,278.60%,14,0.00%,198,Europe
Norway,EUCOM,Northern Europe,163,Citroen C4 Spacetourer,51,0.00%,-42.70%,89,0.10%,127,Europe
Norway,EUCOM,Northern Europe,164,Kia Picanto,48,0.00%,65.50%,29,0.00%,162,Europe
Norway,EUCOM,Northern Europe,165,Range Rover Sport,45,0.00%,-45.80%,83,0.10%,130,Europe
Norway,EUCOM,Northern Europe,166,Mazda MX-5,45,0.00%,80.00%,25,0.00%,174,Europe
Norway,EUCOM,Northern Europe,167,BMW 1 Series,45,0.00%,-54.10%,98,0.10%,122,Europe
Norway,EUCOM,Northern Europe,168,BMW 4 Series,43,0.00%,514.30%,7,0.00%,220,Europe
Norway,EUCOM,Northern Europe,169,Audi Q8,41,0.00%,-19.60%,51,0.00%,145,Europe
Norway,EUCOM,Northern Europe,170,Volvo S90,39,0.00%,-43.50%,69,0.00%,140,Europe
Norway,EUCOM,Northern Europe,171,Mercedes GLC Coupe,39,0.00%,680.00%,5,0.00%,228,Europe
Norway,EUCOM,Northern Europe,172,VW Touareg,38,0.00%,171.40%,14,0.00%,196,Europe
Norway,EUCOM,Northern Europe,173,Tesla Model S,37,0.00%,-89.50%,351,0.20%,76,Europe
Norway,EUCOM,Northern Europe,174,Kia Sportage,37,0.00%,-75.50%,151,0.10%,101,Europe
Norway,EUCOM,Northern Europe,175,Fiat Tipo,37,0.00%,-7.50%,40,0.00%,152,Europe
Norway,EUCOM,Northern Europe,176,Toyota Mirai,36,0.00%,140.00%,15,0.00%,194,Europe
Norway,EUCOM,Northern Europe,177,Audi Q5,35,0.00%,-82.60%,201,0.10%,93,Europe
Norway,EUCOM,Northern Europe,178,Tesla Model X,35,0.00%,-94.30%,616,0.40%,55,Europe
Norway,EUCOM,Northern Europe,179,Xpeng P7,34,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,180,Volvo S60,33,0.00%,-87.20%,257,0.20%,85,Europe
Norway,EUCOM,Northern Europe,181,Citroen C3 Aircoss,32,0.00%,-69.20%,104,0.10%,118,Europe
Norway,EUCOM,Northern Europe,182,Peugeot 308,32,0.00%,-53.60%,69,0.00%,139,Europe
Norway,EUCOM,Northern Europe,183,Mercedes GLS,31,0.00%,-27.90%,43,0.00%,150,Europe
Norway,EUCOM,Northern Europe,184,Volvo C40,30,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,185,Porsche Panamera,28,0.00%,-51.70%,58,0.00%,143,Europe
Norway,EUCOM,Northern Europe,186,BMW X7,27,0.00%,-28.90%,38,0.00%,153,Europe
Norway,EUCOM,Northern Europe,187,Kia Stonic,26,0.00%,-67.10%,79,0.10%,131,Europe
Norway,EUCOM,Northern Europe,188,Hongqi E-HS9,25,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,189,BMW i4,24,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,190,Alfa Romeo Giulia,24,0.00%,-7.70%,26,0.00%,169,Europe
Norway,EUCOM,Northern Europe,191,Alfa Romeo Stelvio,23,0.00%,-52.10%,48,0.00%,148,Europe
Norway,EUCOM,Northern Europe,192,Jaguar E-Pace,22,0.00%,144.40%,9,0.00%,215,Europe
Norway,EUCOM,Northern Europe,193,Toyota Prius +,22,n/a,n/a,n/a,n/a,n/a,Europe
Norway,EUCOM,Northern Europe,194,Subaru XV,20,0.00%,-92.20%,258,0.20%,84,Europe
Norway,EUCOM,Northern Europe,195,Mercedes V Class,20,0.00%,n/a,0,0.00%,n/a,Europe
Norway,EUCOM,Northern Europe,196,Ford Mondeo,20,0.00%,-79.20%,96,0.10%,123,Europe
Norway,EUCOM,Northern Europe,197,Nissan X-Trail,19,0.00%,-75.00%,76,0.10%,133,Europe
Norway,EUCOM,Northern Europe,198,Peugeot Rifter,19,0.00%,-45.70%,35,0.00%,154,Europe
Norway,EUCOM,Northern Europe,199,BMW X6,19,0.00%,-32.10%,28,0.00%,166,Europe
Norway,EUCOM,Northern Europe,200,Mercedes EQS,18,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,201,Cupra Born,17,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,202,VW Amarok,17,0.00%,-5.60%,18,0.00%,184,Europe
Norway,EUCOM,Northern Europe,203,Mercedes S Class,16,0.00%,100.00%,8,0.00%,218,Europe
Norway,EUCOM,Northern Europe,204,BMW X4,16,0.00%,-38.50%,26,0.00%,168,Europe
Norway,EUCOM,Northern Europe,205,Porsche 718 Cayman,15,0.00%,n/a,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,206,Mazda2,15,0.00%,-31.80%,22,0.00%,179,Europe
Norway,EUCOM,Northern Europe,207,Bentley Bentayga,14,0.00%,-6.70%,15,0.00%,193,Europe
Norway,EUCOM,Northern Europe,208,Ford Transit Custom,14,0.00%,-17.60%,17,0.00%,185,Europe
Norway,EUCOM,Northern Europe,209,BMW 2 Series,13,0.00%,-96.70%,395,0.30%,63,Europe
Norway,EUCOM,Northern Europe,210,Renault Kadjar,13,0.00%,-45.80%,24,0.00%,176,Europe
Norway,EUCOM,Northern Europe,211,Ford S-Max,13,0.00%,-72.90%,48,0.00%,147,Europe
Norway,EUCOM,Northern Europe,212,Toyota Land Cruiser,12,0.00%,200.00%,4,0.00%,236,Europe
Norway,EUCOM,Northern Europe,213,Honda HR-V,12,0.00%,-75.50%,49,0.00%,146,Europe
Norway,EUCOM,Northern Europe,214,Lamborghini Urus,11,0.00%,266.70%,3,0.00%,242,Europe
Norway,EUCOM,Northern Europe,215,BMW 7 Series,11,0.00%,22.20%,9,0.00%,214,Europe
Norway,EUCOM,Northern Europe,216,Smart Fortwo,11,0.00%,-73.80%,42,0.00%,151,Europe
Norway,EUCOM,Northern Europe,217,Mazda6,11,0.00%,-62.10%,29,0.00%,161,Europe
Norway,EUCOM,Northern Europe,218,Maxus Deliver 9,11,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,219,Porsche Macan,10,0.00%,-66.70%,30,0.00%,159,Europe
Norway,EUCOM,Northern Europe,220,Range Rover ,10,0.00%,-68.80%,32,0.00%,158,Europe
Norway,EUCOM,Northern Europe,221,Ssangyong Korando,10,0.00%,-61.50%,26,0.00%,171,Europe
Norway,EUCOM,Northern Europe,222,Lexus LC,10,0.00%,n/a,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,223,BMW Z4,10,0.00%,-44.40%,18,0.00%,183,Europe
Norway,EUCOM,Northern Europe,224,Mercedes G-Class,10,0.00%,25.00%,8,0.00%,217,Europe
Norway,EUCOM,Northern Europe,225,Renault Trafic,10,0.00%,100.00%,5,0.00%,233,Europe
Norway,EUCOM,Northern Europe,226,Cupra Formentor,10,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,227,Maxus EV80,9,0.00%,-74.30%,35,0.00%,155,Europe
Norway,EUCOM,Northern Europe,228,BMW 8 Series,8,0.00%,-72.40%,29,0.00%,163,Europe
Norway,EUCOM,Northern Europe,229,Toyota Supra,8,0.00%,-50.00%,16,0.00%,189,Europe
Norway,EUCOM,Northern Europe,230,Sprintcar Sprinter,8,0.00%,14.30%,7,0.00%,222,Europe
Norway,EUCOM,Northern Europe,231,Audi A7,7,0.00%,-63.20%,19,0.00%,182,Europe
Norway,EUCOM,Northern Europe,232,Maserati Levante,7,0.00%,16.70%,6,0.00%,226,Europe
Norway,EUCOM,Northern Europe,233,Peugeot 108,7,0.00%,75.00%,4,0.00%,235,Europe
