Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Vietnam,INDOPACOM,Southeast Asia,66,VinFast VF e34,85,0.00%,new,0,0.00%, –,Asia
Vietnam,INDOPACOM,Southeast Asia,67,Toyota Avanza,33,0.00%,-90.80%,357,0.10%,58,Asia
Vietnam,INDOPACOM,Southeast Asia,68,Ford Explorer,3,0.00%,-99.70%,"1,098",0.30%,50,Asia
Vietnam,INDOPACOM,Southeast Asia,69,Toyota Granvia,3,0.00%,-70.00%,10,0.00%,71,Asia
Vietnam,INDOPACOM,Southeast Asia,70,Chevrolet Colorado,0,0.00%,-100.00%,113,0.00%,66,Asia
Vietnam,INDOPACOM,Southeast Asia,71,Chevrolet Trailblazer,0,0.00%,-100.00%,56,0.00%,68,Asia
Vietnam,INDOPACOM,Southeast Asia,72,Honda Jazz,0,0.00%,-100.00%,83,0.00%,67,Asia
Vietnam,INDOPACOM,Southeast Asia,73,Mitsubishi Mirage,0,0.00%,-100.00%,157,0.00%,65,Asia
Vietnam,INDOPACOM,Southeast Asia,74,Nissan Sunny,0,0.00%,-100.00%,793,0.20%,54,Asia
Vietnam,INDOPACOM,Southeast Asia,75,Nissan X-Trail,0,0.00%,-100.00%,"1,248",0.30%,48,Asia
Vietnam,INDOPACOM,Southeast Asia,76,Suzuki Celerio,0,0.00%,-100.00%,201,0.10%,63,Asia
