Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Columbia,SOUTHCOM,South America,59,Honda HR-V,941,0.40%,178.40%,338,0.20%,94,South America
Columbia,SOUTHCOM,South America,60,Chevrolet FRR,928,0.40%,18.80%,781,0.40%,48,South America
Columbia,SOUTHCOM,South America,61,Hyundai HB20X Graviti,925,0.40%,new,0,0.00%, –,South America
Columbia,SOUTHCOM,South America,62,Renault Alaskan,908,0.40%,46.70%,619,0.30%,59,South America
Columbia,SOUTHCOM,South America,63,Foton BJ1128,895,0.40%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,64,Hyundai Tucson,890,0.40%,19.50%,745,0.40%,52,South America
Columbia,SOUTHCOM,South America,65,Foton BJ1044,880,0.40%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,66,Jeep Renegade,867,0.30%,140.80%,360,0.20%,89,South America
Columbia,SOUTHCOM,South America,67,VW Amarok,865,0.30%,-20.00%,"1,081",0.60%,39,South America
Columbia,SOUTHCOM,South America,68,Nissan X-Trail,854,0.30%,18.00%,724,0.40%,53,South America
Columbia,SOUTHCOM,South America,69,Chevrolet Chevytaxi,837,0.30%,15.60%,724,0.40%,54,South America
Columbia,SOUTHCOM,South America,70,Chevrolet NQR,816,0.30%,9.40%,746,0.40%,50,South America
Columbia,SOUTHCOM,South America,71,VW Polo,794,0.30%,111.70%,375,0.20%,88,South America
Columbia,SOUTHCOM,South America,72,Kia Stonic,790,0.30%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,73,Ford Explorer,735,0.30%,2.80%,715,0.40%,55,South America
Columbia,SOUTHCOM,South America,74,Nissan V-Drive,723,0.30%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,75,JAC HFC1120KN,711,0.30%,45.10%,490,0.30%,71,South America
Columbia,SOUTHCOM,South America,76,Chevrolet NPR,709,0.30%,23.50%,574,0.30%,61,South America
Columbia,SOUTHCOM,South America,77,Chevrolet N300,684,0.30%,-27.00%,937,0.50%,42,South America
Columbia,SOUTHCOM,South America,78,VW Taos,646,0.30%,new,0,0.00%, –,South America
Columbia,SOUTHCOM,South America,79,Nissan Sentra,644,0.30%,36.20%,473,0.30%,74,South America
Columbia,SOUTHCOM,South America,80,Chevrolet NKR,634,0.30%,23.10%,515,0.30%,67,South America
Columbia,SOUTHCOM,South America,81,Mercedes Clase GLE,627,0.30%,43.50%,437,0.20%,76,South America
Columbia,SOUTHCOM,South America,82,Ram V700,618,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,83,Mercedes Clase GLC,609,0.20%,21.60%,501,0.30%,69,South America
Columbia,SOUTHCOM,South America,84,Hyundai HB20 Getz,607,0.20%,new,0,0.00%, –,South America
Columbia,SOUTHCOM,South America,85,DFSK EQ-Series,602,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,86,Hino XZU640L,599,0.20%,18.40%,506,0.30%,68,South America
Columbia,SOUTHCOM,South America,87,Suzuki Alto 800,595,0.20%,48.00%,402,0.20%,83,South America
Columbia,SOUTHCOM,South America,88,Audi Q3,591,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,89,Renault Koleos,589,0.20%,22.20%,482,0.30%,72,South America
Columbia,SOUTHCOM,South America,90,BMW X3,569,0.20%,61.60%,352,0.20%,92,South America
Columbia,SOUTHCOM,South America,91,Seat Arona,561,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,92,Chevrolet FVR,526,0.00%,48.60%,354,0.20%,90,South America
Columbia,SOUTHCOM,South America,93,Audi Q5,503,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,94,Chevrolet Trailblazer,495,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,95,Subaru Forester,489,0.20%,23.20%,397,0.20%,84,South America
Columbia,SOUTHCOM,South America,96,Subaru XV,487,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,97,Kia Niro,482,0.20%,n/a,n/a,n/a,n/a,South America
Columbia,SOUTHCOM,South America,98,Peugeot 3008,479,0.20%,21.30%,395,0.20%,86,South America
Columbia,SOUTHCOM,South America,99,Honda CR-V,477,0.20%,-38.80%,780,0.40%,49,South America
Columbia,SOUTHCOM,South America,100,Volvo XC60,457,0.20%,35.20%,338,0.20%,95,South America
