Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Ireland,EUCOM,Western Europe,263,Rolls Royce unidentified,1,0.00%,n/a,0,0.00%, –,Europe
Ireland,EUCOM,Western Europe,264,Hyundai ix20,0,0.00%,-100.00%,184,0.20%,104,Europe
Ireland,EUCOM,Western Europe,265,Hyundai i40,0,0.00%,-100.00%,116,0.10%,122,Europe
Ireland,EUCOM,Western Europe,266,VW Sharan,0,0.00%,-100.00%,57,0.10%,152,Europe
Ireland,EUCOM,Western Europe,267,Lexus CT,0,0.00%,-100.00%,22,0.00%,182,Europe
Ireland,EUCOM,Western Europe,268,Lexus IS,0,0.00%,-100.00%,20,0.00%,184,Europe
Ireland,EUCOM,Western Europe,269,Subaru Impreza,0,0.00%,-100.00%,10,0.00%,205,Europe
Ireland,EUCOM,Western Europe,270,BMW 6 Series,0,0.00%,-100.00%,5,0.00%,220,Europe
Ireland,EUCOM,Western Europe,271,Lexus RC,0,0.00%,-100.00%,5,0.00%,222,Europe
Ireland,EUCOM,Western Europe,272,Renault Twizy,0,0.00%,-100.00%,3,0.00%,229,Europe
Ireland,EUCOM,Western Europe,273,Volvo V40,0,0.00%,-100.00%,3,0.00%,228,Europe
Ireland,EUCOM,Western Europe,274,Fiat Ducato,0,0.00%,-100.00%,2,0.00%,240,Europe
Ireland,EUCOM,Western Europe,275,Suzuki Celerio,0,0.00%,-100.00%,2,0.00%,233,Europe
Ireland,EUCOM,Western Europe,276,VW Up!,0,0.00%,-100.00%,2,0.00%,232,Europe
Ireland,EUCOM,Western Europe,277,BMW i8,0,0.00%,-100.00%,1,0.00%,244,Europe
Ireland,EUCOM,Western Europe,278,Ford C-Max,0,0.00%,-100.00%,1,0.00%,242,Europe
Ireland,EUCOM,Western Europe,279,Mercedes GL-Class,0,0.00%,-100.00%,1,0.00%,247,Europe
Ireland,EUCOM,Western Europe,280,Ssangyong Rexton,0,0.00%,-100.00%,1,0.00%,249,Europe
