Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Saudi Arabia,CENTCOM,West Asia,51,Gmc Yukon,"3,376",0.60%,13.70%,"2,969",0.60%,45,Asia
Saudi Arabia,CENTCOM,West Asia,52,Great Wall Wingle,"3,268",0.60%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,53,Suzuki Swift Dzire,"3,234",0.60%,80.00%,"1,797",0.40%,65,Asia
Saudi Arabia,CENTCOM,West Asia,54,Changan CS75 Plus,"3,186",0.60%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,55,Nissan Kicks,"3,159",0.60%,121.40%,"1,427",0.30%,75,Asia
Saudi Arabia,CENTCOM,West Asia,56,Toyota Prado,"3,003",0.50%,12.40%,"2,671",0.60%,51,Asia
Saudi Arabia,CENTCOM,West Asia,57,Dodge Charger,"2,894",0.50%,10.10%,"2,629",0.60%,52,Asia
Saudi Arabia,CENTCOM,West Asia,58,Haval Jolion,"2,892",0.50%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,59,Lexus LX,"2,791",0.50%,10.10%,"2,536",0.60%,54,Asia
Saudi Arabia,CENTCOM,West Asia,60,Kia  Sonet,"2,655",0.50%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,61,Geely Binray,"2,330",0.40%,185.90%,815,0.20%,94,Asia
Saudi Arabia,CENTCOM,West Asia,62,MG RX8,"2,323",0.40%,27.80%,"1,818",0.40%,63,Asia
Saudi Arabia,CENTCOM,West Asia,63,Changan Hunter,"2,298",0.40%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,64,MG RX5,"2,251",0.40%,40.30%,"1,604",0.40%,70,Asia
Saudi Arabia,CENTCOM,West Asia,65,Ford Expedition,"2,110",0.40%,-9.20%,"2,325",0.50%,57,Asia
Saudi Arabia,CENTCOM,West Asia,66,Great Wall Poer,"2,108",0.40%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,67,Renault Dokker,"2,080",0.40%,-34.70%,"3,186",0.70%,41,Asia
